OrderNumber,QuantityOrdered,PriceEach,OrderLineNumber,Sales,Exact Sales,Status,QTR_ID,DAY_ID,MONTH_ID,YEAR_ID,ProductCode,CustomerName,Phone,AddressLine1,City,PostalCode,Country,Territory,Branch,CostPrice,ProductLine,MSRP,ContactName,Total Profit,Discount,Discount Rate
10227,31,48.52,2,1504.12,1504.1200000000001,Shipped,1,2,3,2023,S18_1367,Saveley & Henriot  Co.,78.32.5555,2  rue du Commerce,Lyon,69004,France,EMEA,Skates Road,31.538,Vintage Cars,53,Mary Saveley,526.4420000000001,4.479999999999997,8.45283018867924
10227,25,100.0,3,2953.75,2500.0,Shipped,1,2,3,2023,S18_1342,Saveley & Henriot  Co.,78.32.5555,2  rue du Commerce,Lyon,69004,France,EMEA,Skates Road,65.0,Vintage Cars,102,Mary Saveley,875.0,2.0,1.9607843137254901
10227,29,100.0,4,5579.02,2900.0,Shipped,1,2,3,2023,S18_2795,Saveley & Henriot  Co.,78.32.5555,2  rue du Commerce,Lyon,69004,France,EMEA,Bergenville,65.0,Vintage Cars,168,Mary Saveley,1015.0,68.0,40.476190476190474
10227,24,48.38,5,1161.12,1161.1200000000001,Shipped,1,2,3,2023,S24_2022,Saveley & Henriot  Co.,78.32.5555,2  rue du Commerce,Lyon,69004,France,EMEA,Skates Road,31.447,Vintage Cars,44,Mary Saveley,406.39200000000005,-4.380000000000003,-9.95454545454546
10227,42,29.21,6,1226.82,1226.82,Shipped,1,2,3,2023,S24_1937,Saveley & Henriot  Co.,78.32.5555,2  rue du Commerce,Lyon,69004,France,EMEA,Skates Road,18.9865,Vintage Cars,33,Mary Saveley,429.38700000000006,3.789999999999999,11.484848484848483
10227,46,100.0,7,7017.76,4600.0,Shipped,1,2,3,2023,S18_2325,Saveley & Henriot  Co.,78.32.5555,2  rue du Commerce,Lyon,69004,France,EMEA,Geiselweg,65.0,Vintage Cars,127,Mary Saveley,1610.0,27.0,21.25984251968504
10227,27,43.9,8,1185.3,1185.3,Shipped,1,2,3,2023,S24_3969,Saveley & Henriot  Co.,78.32.5555,2  rue du Commerce,Lyon,69004,France,EMEA,Skates Road,28.535,Vintage Cars,41,Mary Saveley,414.85499999999996,-2.8999999999999986,-7.073170731707314
10227,28,50.85,9,1423.8,1423.8,Shipped,1,2,3,2023,S18_2248,Saveley & Henriot  Co.,78.32.5555,2  rue du Commerce,Lyon,69004,France,EMEA,Skates Road,33.0525,Vintage Cars,60,Mary Saveley,498.33,9.149999999999999,15.249999999999996
10227,26,100.0,10,3712.8,2600.0,Shipped,1,2,3,2023,S18_1749,Saveley & Henriot  Co.,78.32.5555,2  rue du Commerce,Lyon,69004,France,EMEA,Bergenville,65.0,Vintage Cars,170,Mary Saveley,910.0,70.0,41.17647058823529
10227,34,100.0,11,3566.94,3400.0,Shipped,1,2,3,2023,S18_4409,Saveley & Henriot  Co.,78.32.5555,2  rue du Commerce,Lyon,69004,France,EMEA,Bergenville,65.0,Vintage Cars,92,Mary Saveley,1190.0,-8.0,-8.695652173913043
10227,37,57.73,12,2136.01,2136.0099999999998,Shipped,1,2,3,2023,S18_4933,Saveley & Henriot  Co.,78.32.5555,2  rue du Commerce,Lyon,69004,France,EMEA,Skates Road,37.5245,Classic Cars,71,Mary Saveley,747.6034999999997,13.270000000000003,18.690140845070427
10227,33,100.0,13,4340.49,3300.0,Shipped,1,2,3,2023,S24_2887,Saveley & Henriot  Co.,78.32.5555,2  rue du Commerce,Lyon,69004,France,EMEA,Bergenville,65.0,Classic Cars,117,Mary Saveley,1155.0,17.0,14.529914529914532
10227,47,88.14,14,4142.58,4142.58,Shipped,1,2,3,2023,S24_2766,Saveley & Henriot  Co.,78.32.5555,2  rue du Commerce,Lyon,69004,France,EMEA,Bergenville,57.291,Classic Cars,90,Mary Saveley,1449.9030000000002,1.8599999999999994,2.066666666666666
10227,40,79.62,15,3184.8,3184.8,Shipped,1,2,3,2023,S24_3191,Saveley & Henriot  Co.,78.32.5555,2  rue du Commerce,Lyon,69004,France,EMEA,Bergenville,51.753,Classic Cars,85,Mary Saveley,1114.6800000000003,5.3799999999999955,6.329411764705877
10228,32,100.0,1,3360.0,3200.0,Shipped,1,10,3,2023,S18_1097,Cambridge Collectables Co.,6175555555,4658 Baden Av.,Cambridge,51247,USA,NorthA,Bergenville,65.0,Trucks and Buses,116,Kyung Tseng,1120.0,16.0,13.793103448275861
10228,29,100.0,2,6463.23,2900.0,Shipped,1,10,3,2023,S10_1949,Cambridge Collectables Co.,6175555555,4658 Baden Av.,Cambridge,51247,USA,NorthA,Bergenville,65.0,Classic Cars,214,Kyung Tseng,1015.0,114.0,53.271028037383175
10228,24,100.0,3,2504.4,2400.0,Shipped,1,10,3,2023,S18_2949,Cambridge Collectables Co.,6175555555,4658 Baden Av.,Cambridge,51247,USA,NorthA,Skates Road,65.0,Vintage Cars,101,Kyung Tseng,840.0,1.0,0.9900990099009901
10228,31,100.0,4,3181.53,3100.0,Shipped,1,10,3,2023,S18_3136,Cambridge Collectables Co.,6175555555,4658 Baden Av.,Cambridge,51247,USA,NorthA,Bergenville,65.0,Vintage Cars,104,Kyung Tseng,1085.0,4.0,3.8461538461538463
10228,45,63.71,5,2866.95,2866.95,Shipped,1,10,3,2023,S18_2957,Cambridge Collectables Co.,6175555555,4658 Baden Av.,Cambridge,51247,USA,NorthA,Skates Road,41.4115,Vintage Cars,62,Kyung Tseng,1003.4325000000002,-1.7100000000000009,-2.758064516129034
10228,33,100.0,6,3406.59,3300.0,Shipped,1,10,3,2023,S24_4258,Cambridge Collectables Co.,6175555555,4658 Baden Av.,Cambridge,51247,USA,NorthA,Bergenville,65.0,Vintage Cars,97,Kyung Tseng,1155.0,-3.0,-3.0927835051546393
10229,36,100.0,1,4521.96,3600.0,Shipped,1,11,3,2023,S12_4473,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,NorthA,Bergenville,65.0,Trucks and Buses,118,Valarie Nelson,1260.0,18.0,15.254237288135593
10229,33,32.88,2,1085.04,1085.0400000000002,Shipped,1,11,3,2023,S24_2840,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,NorthA,Skates Road,21.372,Classic Cars,35,Valarie Nelson,379.76400000000007,2.1199999999999974,6.05714285714285
10229,23,54.11,3,1244.53,1244.53,Shipped,1,11,3,2023,S32_2509,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,NorthA,Skates Road,35.1715,Trucks and Buses,54,Valarie Nelson,435.58549999999997,-0.10999999999999943,-0.20370370370370264
10229,26,100.0,4,3765.32,2600.0,Shipped,1,11,3,2023,S18_2319,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,NorthA,Bergenville,65.0,Trucks and Buses,122,Valarie Nelson,910.0,22.0,18.0327868852459
10229,22,100.0,5,4172.52,2200.0,Shipped,1,11,3,2023,S18_3232,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,NorthA,Bergenville,65.0,Classic Cars,169,Valarie Nelson,770.0,69.0,40.828402366863905
10229,48,100.0,6,5704.32,4800.0,Shipped,1,11,3,2023,S24_2300,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,NorthA,Bergenville,65.0,Trucks and Buses,127,Valarie Nelson,1680.0,27.0,21.25984251968504
10229,28,59.55,7,1667.4,1667.3999999999999,Shipped,1,11,3,2023,S18_2432,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,NorthA,Skates Road,38.7075,Trucks and Buses,60,Valarie Nelson,583.5899999999998,0.45000000000000284,0.7500000000000048
10229,25,100.0,8,2793.0,2500.0,Shipped,1,11,3,2023,S32_1268,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,NorthA,Skates Road,65.0,Trucks and Buses,96,Valarie Nelson,875.0,-4.0,-4.166666666666666
10229,50,100.0,9,6426.5,5000.0,Shipped,1,11,3,2023,S10_4962,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,NorthA,Bergenville,65.0,Classic Cars,147,Valarie Nelson,1750.0,47.0,31.97278911564626
10229,41,100.0,10,4716.23,4100.0,Shipped,1,11,3,2023,S18_4600,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,NorthA,Bergenville,65.0,Trucks and Buses,121,Valarie Nelson,1435.0,21.0,17.355371900826448
10229,50,100.0,11,5614.0,5000.0,Shipped,1,11,3,2023,S700_2824,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,NorthA,Bergenville,65.0,Classic Cars,101,Valarie Nelson,1750.0,1.0,0.9900990099009901
10229,30,73.04,12,2191.2,2191.2000000000003,Shipped,1,11,3,2023,S32_3522,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,NorthA,Skates Road,47.476,Trucks and Buses,64,Valarie Nelson,766.9200000000002,-9.040000000000006,-14.12500000000001
10229,25,100.0,13,3451.0,2500.0,Shipped,1,11,3,2023,S12_1666,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,NorthA,Bergenville,65.0,Trucks and Buses,136,Valarie Nelson,875.0,36.0,26.47058823529412
10229,39,40.25,14,1569.75,1569.75,Shipped,1,11,3,2023,S18_4668,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,NorthA,Skates Road,26.1625,Vintage Cars,50,Valarie Nelson,549.4124999999999,9.75,19.5
10230,43,100.0,1,7016.31,4300.0,Shipped,1,15,3,2023,S12_3148,Blauer See Auto  Co.,+49 69 66 90 2555,Lyonerstr. 34,Frankfurt,60528,Germany,EMEA,Geiselweg,65.0,Classic Cars,151,Roland Keitel,1505.0,51.0,33.77483443708609
10230,43,52.14,2,2242.02,2242.02,Shipped,1,15,3,2023,S50_1514,Blauer See Auto  Co.,+49 69 66 90 2555,Lyonerstr. 34,Frankfurt,60528,Germany,EMEA,Skates Road,33.891,Trains,58,Roland Keitel,784.7070000000001,5.859999999999999,10.103448275862068
10230,42,100.0,3,7238.28,4200.0,Shipped,1,15,3,2023,S18_4027,Blauer See Auto  Co.,+49 69 66 90 2555,Lyonerstr. 34,Frankfurt,60528,Germany,EMEA,Geiselweg,65.0,Classic Cars,143,Roland Keitel,1470.0,43.0,30.069930069930066
10230,46,60.9,4,2801.4,2801.4,Shipped,1,15,3,2023,S32_3207,Blauer See Auto  Co.,+49 69 66 90 2555,Lyonerstr. 34,Frankfurt,60528,Germany,EMEA,Skates Road,39.585,Trains,62,Roland Keitel,980.4899999999999,1.1000000000000014,1.7741935483870992
10230,45,100.0,5,4737.15,4500.0,Shipped,1,15,3,2023,S24_4048,Blauer See Auto  Co.,+49 69 66 90 2555,Lyonerstr. 34,Frankfurt,60528,Germany,EMEA,Bergenville,65.0,Classic Cars,118,Roland Keitel,1575.0,18.0,15.254237288135593
10230,36,54.33,6,1955.88,1955.8799999999999,Shipped,1,15,3,2023,S24_1444,Blauer See Auto  Co.,+49 69 66 90 2555,Lyonerstr. 34,Frankfurt,60528,Germany,EMEA,Skates Road,35.3145,Classic Cars,57,Roland Keitel,684.5579999999999,2.6700000000000017,4.684210526315793
10230,34,100.0,7,3974.94,3400.0,Shipped,1,15,3,2023,S50_1392,Blauer See Auto  Co.,+49 69 66 90 2555,Lyonerstr. 34,Frankfurt,60528,Germany,EMEA,Bergenville,65.0,Trucks and Buses,115,Roland Keitel,1190.0,15.0,13.043478260869565
10230,49,100.0,8,7300.51,4900.0,Shipped,1,15,3,2023,S18_2238,Blauer See Auto  Co.,+49 69 66 90 2555,Lyonerstr. 34,Frankfurt,60528,Germany,EMEA,Geiselweg,65.0,Classic Cars,163,Roland Keitel,1715.0,63.0,38.65030674846626
10231,49,100.0,1,6952.12,4900.0,Shipped,1,19,3,2023,S12_3891,CAF Imports,+34 913 728 555,Merchants House  27-30 Merchant s Quay,Madrid,28023,Spain,EMEA,Bergenville,65.0,Classic Cars,173,Jesus Fernandez,1715.0,73.0,42.19653179190752
10231,42,100.0,2,8378.58,4200.0,Shipped,1,19,3,2023,S12_1108,CAF Imports,+34 913 728 555,Merchants House  27-30 Merchant s Quay,Madrid,28023,Spain,EMEA,Geiselweg,65.0,Classic Cars,207,Jesus Fernandez,1470.0,107.0,51.690821256038646
10232,48,96.16,1,4615.68,4615.68,Shipped,1,20,3,2023,S700_3505,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,PO31 7PJ,UK,EMEA,Bergenville,62.504,Ships,100,Helen Bennett,1615.4879999999998,3.8400000000000034,3.840000000000003
10232,35,82.43,2,2885.05,2885.05,Shipped,1,20,3,2023,S700_3962,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,PO31 7PJ,UK,EMEA,Skates Road,53.5795,Ships,99,Helen Bennett,1009.7675000000002,16.569999999999993,16.73737373737373
10232,24,49.69,3,1192.56,1192.56,Shipped,1,20,3,2023,S72_3212,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,PO31 7PJ,UK,EMEA,Skates Road,32.2985,Ships,54,Helen Bennett,417.396,4.310000000000002,7.981481481481485
10232,46,100.0,4,5652.94,4600.0,Shipped,1,20,3,2023,S24_2011,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,PO31 7PJ,UK,EMEA,Bergenville,65.0,Ships,122,Helen Bennett,1610.0,22.0,18.0327868852459
10232,23,89.53,5,2059.19,2059.19,Shipped,1,20,3,2023,S18_4522,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,PO31 7PJ,UK,EMEA,Skates Road,58.1945,Vintage Cars,87,Helen Bennett,720.7165000000001,-2.530000000000001,-2.9080459770114953
10232,22,100.0,6,3606.02,2200.0,Shipped,1,20,3,2023,S18_3140,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,PO31 7PJ,UK,EMEA,Bergenville,65.0,Vintage Cars,136,Helen Bennett,770.0,36.0,26.47058823529412
10232,26,88.34,7,2296.84,2296.84,Shipped,1,20,3,2023,S700_1938,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,PO31 7PJ,UK,EMEA,Skates Road,57.421,Ships,86,Helen Bennett,803.8940000000001,-2.3400000000000034,-2.7209302325581435
10232,48,95.8,8,4598.4,4598.4,Shipped,1,20,3,2023,S18_3259,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,PO31 7PJ,UK,EMEA,Bergenville,62.27,Trains,100,Helen Bennett,1609.4399999999996,4.200000000000003,4.200000000000003
10233,29,82.4,1,2389.6,2389.6000000000004,Shipped,1,29,3,2023,S700_2610,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,94019,USA,NorthA,Skates Road,53.56,Ships,72,William Brown,836.3600000000001,-10.400000000000006,-14.444444444444452
10233,40,94.71,2,3788.4,3788.3999999999996,Shipped,1,29,3,2023,S24_3151,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,94019,USA,NorthA,Bergenville,61.5615,Vintage Cars,88,William Brown,1325.9399999999996,-6.709999999999994,-7.624999999999993
10233,36,70.67,3,2544.12,2544.12,Shipped,1,29,3,2023,S700_1138,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,94019,USA,NorthA,Skates Road,45.9355,Ships,66,William Brown,890.4420000000001,-4.670000000000002,-7.075757575757578
10235,41,100.0,1,4177.49,4100.0,Shipped,2,2,4,2023,S32_1374,Royal Canadian Collectables  Ltd.,(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,NorthA,Bergenville,65.0,Motorcycles,99,Elizabeth Lincoln,1435.0,-1.0,-1.0101010101010102
10235,25,96.11,2,2402.75,2402.75,Shipped,2,2,4,2023,S700_2834,Royal Canadian Collectables  Ltd.,(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,NorthA,Skates Road,62.4715,Planes,118,Elizabeth Lincoln,840.9625,21.89,18.55084745762712
10235,24,76.03,3,1824.72,1824.72,Shipped,2,2,4,2023,S18_2581,Royal Canadian Collectables  Ltd.,(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,NorthA,Skates Road,49.4195,Planes,84,Elizabeth Lincoln,638.652,7.969999999999999,9.488095238095237
10235,40,81.14,4,3245.6,3245.6,Shipped,2,2,4,2023,S24_4278,Royal Canadian Collectables  Ltd.,(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,NorthA,Bergenville,52.741,Planes,72,Elizabeth Lincoln,1135.96,-9.14,-12.694444444444445
10235,23,96.29,5,2214.67,2214.67,Shipped,2,2,4,2023,S24_1785,Royal Canadian Collectables  Ltd.,(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,NorthA,Skates Road,62.5885,Planes,109,Elizabeth Lincoln,775.1345000000001,12.709999999999994,11.66055045871559
10235,34,77.73,6,2642.82,2642.82,Shipped,2,2,4,2023,S32_4289,Royal Canadian Collectables  Ltd.,(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,NorthA,Skates Road,50.5245,Vintage Cars,68,Elizabeth Lincoln,924.9870000000001,-9.730000000000004,-14.308823529411772
10235,41,35.35,7,1449.35,1449.3500000000001,Shipped,2,2,4,2023,S50_1341,Royal Canadian Collectables  Ltd.,(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,NorthA,Skates Road,22.9775,Vintage Cars,43,Elizabeth Lincoln,507.2725000000001,7.649999999999999,17.790697674418603
10235,25,100.0,8,2580.25,2500.0,Shipped,2,2,4,2023,S700_1691,Royal Canadian Collectables  Ltd.,(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,NorthA,Skates Road,65.0,Planes,91,Elizabeth Lincoln,875.0,-9.0,-9.89010989010989
10235,32,92.0,9,2944.0,2944.0,Shipped,2,2,4,2023,S700_3167,Royal Canadian Collectables  Ltd.,(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,NorthA,Skates Road,59.8,Planes,80,Elizabeth Lincoln,1030.4,-12.0,-15.0
10235,38,88.75,10,3372.5,3372.5,Shipped,2,2,4,2023,S700_2466,Royal Canadian Collectables  Ltd.,(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,NorthA,Bergenville,57.6875,Planes,99,Elizabeth Lincoln,1180.375,10.25,10.353535353535353
10235,34,72.55,11,2466.7,2466.7,Shipped,2,2,4,2023,S700_4002,Royal Canadian Collectables  Ltd.,(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,NorthA,Skates Road,47.1575,Planes,74,Elizabeth Lincoln,863.3449999999999,1.4500000000000028,1.9594594594594634
10235,33,60.05,12,1981.65,1981.6499999999999,Shipped,2,2,4,2023,S24_3949,Royal Canadian Collectables  Ltd.,(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,NorthA,Skates Road,39.0325,Planes,68,Elizabeth Lincoln,693.5775,7.950000000000003,11.691176470588239
10236,22,100.0,1,2852.08,2200.0,Shipped,2,3,4,2023,S10_2016,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Philadelphia,71270,USA,NorthA,Skates Road,65.0,Motorcycles,118,Rosa Hernandez,770.0,18.0,15.254237288135593
10236,23,55.72,2,1281.56,1281.56,Shipped,2,3,4,2023,S18_2625,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Philadelphia,71270,USA,NorthA,Skates Road,36.218,Motorcycles,60,Rosa Hernandez,448.5459999999999,4.280000000000001,7.133333333333335
10236,36,87.6,3,3153.6,3153.6,Shipped,2,3,4,2023,S24_2000,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Philadelphia,71270,USA,NorthA,Bergenville,56.94,Motorcycles,76,Rosa Hernandez,1103.7599999999998,-11.599999999999994,-15.263157894736834
10237,26,52.22,1,1357.72,1357.72,Shipped,2,5,4,2023,S18_3782,Vitachrome Inc.,2125551500,2678 Kingston Rd.,NYC,10022,USA,NorthA,Skates Road,33.943,Motorcycles,62,Michael Frick,475.202,9.780000000000001,15.7741935483871
10237,26,40.23,2,1045.98,1045.98,Shipped,2,5,4,2023,S32_2206,Vitachrome Inc.,2125551500,2678 Kingston Rd.,NYC,10022,USA,NorthA,Skates Road,26.1495,Motorcycles,40,Michael Frick,366.0929999999999,-0.22999999999999687,-0.5749999999999922
10237,20,68.34,3,1366.8,1366.8000000000002,Shipped,2,5,4,2023,S50_4713,Vitachrome Inc.,2125551500,2678 Kingston Rd.,NYC,10022,USA,NorthA,Skates Road,44.421,Motorcycles,81,Michael Frick,478.3800000000001,12.659999999999997,15.629629629629626
10237,26,79.65,4,2070.9,2070.9,Shipped,2,5,4,2023,S24_2360,Vitachrome Inc.,2125551500,2678 Kingston Rd.,NYC,10022,USA,NorthA,Skates Road,51.7725,Motorcycles,69,Michael Frick,724.8150000000002,-10.650000000000006,-15.43478260869566
10237,27,100.0,5,3113.64,2700.0,Shipped,2,5,4,2023,S32_4485,Vitachrome Inc.,2125551500,2678 Kingston Rd.,NYC,10022,USA,NorthA,Bergenville,65.0,Motorcycles,102,Michael Frick,945.0,2.0,1.9607843137254901
10237,32,100.0,6,4193.28,3200.0,Shipped,2,5,4,2023,S12_2823,Vitachrome Inc.,2125551500,2678 Kingston Rd.,NYC,10022,USA,NorthA,Bergenville,65.0,Motorcycles,150,Michael Frick,1120.0,50.0,33.33333333333333
10237,23,100.0,7,2333.12,2300.0,Shipped,2,5,4,2023,S10_1678,Vitachrome Inc.,2125551500,2678 Kingston Rd.,NYC,10022,USA,NorthA,Skates Road,65.0,Motorcycles,95,Michael Frick,805.0,-5.0,-5.263157894736842
10237,20,100.0,8,2299.0,2000.0,Shipped,2,5,4,2023,S24_1578,Vitachrome Inc.,2125551500,2678 Kingston Rd.,NYC,10022,USA,NorthA,Skates Road,65.0,Motorcycles,112,Michael Frick,700.0,12.0,10.714285714285714
10237,39,100.0,9,7023.9,3900.0,Shipped,2,5,4,2023,S10_4698,Vitachrome Inc.,2125551500,2678 Kingston Rd.,NYC,10022,USA,NorthA,Geiselweg,65.0,Motorcycles,193,Michael Frick,1365.0,93.0,48.18652849740933
10238,29,100.0,1,3167.38,2900.0,Shipped,2,9,4,2023,S12_3380,Danish Wholesale Imports,31 12 3555,Vinb ltet 34,Kobenhavn,1734,Denmark,EMEA,Bergenville,65.0,Classic Cars,117,Jytte Petersen,1015.0,17.0,14.529914529914532
10238,47,62.45,2,2935.15,2935.15,Shipped,2,9,4,2023,S24_3371,Danish Wholesale Imports,31 12 3555,Vinb ltet 34,Kobenhavn,1734,Denmark,EMEA,Skates Road,40.5925,Classic Cars,61,Jytte Petersen,1027.3025,-1.4500000000000028,-2.3770491803278735
10238,28,100.0,3,5774.72,2800.0,Shipped,2,9,4,2023,S12_1099,Danish Wholesale Imports,31 12 3555,Vinb ltet 34,Kobenhavn,1734,Denmark,EMEA,Bergenville,65.0,Classic Cars,194,Jytte Petersen,980.0,94.0,48.45360824742268
10238,20,74.21,4,1484.2,1484.1999999999998,Shipped,2,9,4,2023,S12_3990,Danish Wholesale Imports,31 12 3555,Vinb ltet 34,Kobenhavn,1734,Denmark,EMEA,Skates Road,48.2365,Classic Cars,79,Jytte Petersen,519.4699999999999,4.790000000000006,6.063291139240514
10238,49,100.0,5,6554.24,4900.0,Shipped,2,9,4,2023,S18_3482,Danish Wholesale Imports,31 12 3555,Vinb ltet 34,Kobenhavn,1734,Denmark,EMEA,Bergenville,65.0,Classic Cars,146,Jytte Petersen,1715.0,46.0,31.506849315068493
10238,41,73.17,6,2999.97,2999.9700000000003,Shipped,2,9,4,2023,S18_3278,Danish Wholesale Imports,31 12 3555,Vinb ltet 34,Kobenhavn,1734,Denmark,EMEA,Skates Road,47.5605,Classic Cars,80,Jytte Petersen,1049.9895000000001,6.829999999999998,8.537499999999998
10238,22,93.77,7,2062.94,2062.94,Shipped,2,9,4,2023,S24_4620,Danish Wholesale Imports,31 12 3555,Vinb ltet 34,Kobenhavn,1734,Denmark,EMEA,Skates Road,60.9505,Classic Cars,80,Jytte Petersen,722.029,-13.769999999999996,-17.212499999999995
10238,44,100.0,8,6350.96,4400.0,Shipped,2,9,4,2023,S18_4721,Danish Wholesale Imports,31 12 3555,Vinb ltet 34,Kobenhavn,1734,Denmark,EMEA,Bergenville,65.0,Classic Cars,148,Jytte Petersen,1540.0,48.0,32.432432432432435
10239,47,100.0,1,7083.37,4700.0,Shipped,2,12,4,2023,S18_3232,Oulu Toy Supplies  Inc.,981-443655,Torikatu 38,Oulu,90110,Finland,EMEA,Geiselweg,65.0,Classic Cars,169,Pirkko Koskitalo,1645.0,69.0,40.828402366863905
10239,20,44.56,2,891.2,891.2,Shipped,2,12,4,2023,S24_2972,Oulu Toy Supplies  Inc.,981-443655,Torikatu 38,Oulu,90110,Finland,EMEA,Skates Road,28.964,Classic Cars,37,Pirkko Koskitalo,311.9200000000001,-7.560000000000002,-20.43243243243244
10239,29,100.0,3,4479.63,2900.0,Shipped,2,12,4,2023,S24_3856,Oulu Toy Supplies  Inc.,981-443655,Torikatu 38,Oulu,90110,Finland,EMEA,Bergenville,65.0,Classic Cars,140,Pirkko Koskitalo,1015.0,40.0,28.57142857142857
10239,46,73.92,4,3400.32,3400.32,Shipped,2,12,4,2023,S18_1889,Oulu Toy Supplies  Inc.,981-443655,Torikatu 38,Oulu,90110,Finland,EMEA,Bergenville,48.048,Classic Cars,77,Pirkko Koskitalo,1190.112,3.0799999999999983,3.9999999999999982
